	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	05,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	05,	05,	05,	05,	05,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	51,	51,	06,	51,	51,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	06,	51,	51,	51,	06,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	51,	06,	06,	06,	51,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	06,	51,	51,	51,	06,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	02,	02,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	02,	03,	03,	03,	05,	05,	05,	05,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	02,	02,	68,	02,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	02,	02,	02,	03,	03,	03,	03,	06,	05,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	02,	02,	09,	02,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	02,	03,	03,	03,	03,	03,	05,	57,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	02,	02,	09,	02,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	05,	56,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	02,	09,	09,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	05,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	09,	09,	61,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	03,	05,	05,	03,	03,	03,	03,	02,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	09,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	15,	15,	15,	15,	15,	15,	15,	11,	15,	19,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	15,	11,	15,	15,	15,	15,	15,	15,	15,	15,	15,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	03,	05,	05,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	04,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	02,	03,	03,	03,	03,	03,	03,	03,	03,	67,	05,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	02,	02,	03,	03,	03,	03,	03,	03,	05,	52,	06,	04,	05,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	02,	02,	02,	03,	03,	03,	03,	03,	01,	01,	05,	01,	05,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	02,	02,	02,	02,	03,	03,	03,	03,	01,	05,	05,	01,	01,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	02,	02,	02,	02,	03,	03,	03,	03,	01,	01,	05,	01,	01,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	02,	02,	02,	02,	03,	03,	03,	03,	04,	01,	01,	01,	05,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	02,	02,	02,	03,	03,	03,	03,	03,	01,	01,	01,	05,	04,	03,	03,	03,	03,	03,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	02,	02,	03,	03,	03,	03,	03,	03,	04,	01,	05,	04,	04,	03,	03,	03,	03,	02,	02,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	02,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,	03,
